date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,GDP_bigmac,adj_price,USD,EUR,GBP,JPY,CNY
2015-07-01,NZL,NZD,New Zealand,5.9,1.509092281,3.90963499998182,37292.1992542373,3.82473702332388,0.0225,-0.05445,-0.10723,0.39997,0.141
2015-07-01,NOR,NOK,Norway,46,8.14255,5.6493358960031,56552.269376087,4.38794866862776,0.28784,0.19093,0.12445,0.76327,0.4371
2015-07-01,PAK,PKR,Pakistan,350,101.7,3.44149459193707,1625.942604,2.78176828215495,0.23752,0.1444,0.08051,0.69438,0.38095
2015-07-01,PER,PEN,Peru,10,3.1835,3.14119679597927,7706.46591,2.95957768335727,0.06168,-0.01822,-0.07302,0.45362,0.18472
2015-07-01,PHL,PHP,Philippines,163,45.2125,3.6051976776334,3243.27421472393,2.82906302156737,0.27472,0.17879,0.11298,0.7453,0.42245
2015-07-01,POL,PLN,Poland,9.6,3.7736,2.5439898240407,19138.57034375,3.29388043026751,-0.22744,-0.28557,-0.32546,0.05777,-0.1379
2015-07-01,RUS,RUB,Russia,107,56.815,1.88330546510605,20368.2760990654,3.32984003982808,-0.43425,-0.47682,-0.50603,-0.22539,-0.36868
2015-07-01,SAU,SAR,Saudi Arabia,12,3.75055,3.19953073549213,36585.910075,3.80408339702958,-0.15868,-0.22199,-0.26542,0.15191,-0.06117
2015-07-01,SGP,SGD,Singapore,4.7,1.3664,3.43969555035129,65065.0060851064,4.63688194963833,-0.25797,-0.31381,-0.35212,0.01596,-0.17197
2015-07-01,ZAF,ZAR,South Africa,26,12.41455,2.0943167492982,11875.57635,3.08149268862521,-0.32016,-0.37132,-0.40641,-0.06918,-0.24136
2015-07-01,KOR,KRW,South Korea,4300,1143.5,3.76038478355925,29691.8856154186,3.60248522869056,0.04414,-0.03444,-0.08834,0.4296,0.16515
2015-07-01,SWE,SEK,Sweden,43.7,8.52265,5.12751315611928,38908.6949313501,3.87200731798913,0.32464,0.22496,0.15657,0.81366,0.47816
2015-07-01,CHE,CHF,Switzerland,6.5,0.9528,6.82199832073887,53760.2538,4.30630329161856,0.58465,0.4654,0.3836,1.16966,0.76831
2015-07-01,TWN,TWD,Taiwan,79,31.02,2.54674403610574,35478.5514265823,3.77170151667447,-0.32458,-0.37541,-0.41027,-0.07523,-0.2463
2015-07-01,THA,THB,Thailand,108,34.0875,3.16831683168317,7528.39388888889,2.9543704211117,0.07273,-0.008,-0.06337,0.46875,0.19706
2015-07-01,TUR,TRY,Turkey,10.25,2.6457,3.8742109838606,9954.23139512195,3.02530785407439,0.28097,0.18458,0.11845,0.75387,0.42944
2015-07-01,USA,USD,United States,4.29,1,4.29,53245.52,4.29125121400112,0,-0.07525,-0.12688,0.36917,0.1159
2016-01-01,ARG,ARS,Argentina,33,13.80925,2.3897025544472,13950.9773,2.88583686092133,-0.19148,-0.26252,-0.2547,0.04694,-0.13399
2016-01-01,AUS,AUD,Australia,5.3,1.415728746,3.74365500098421,55250.2138867925,4.19394467772823,-0.12845,-0.20503,-0.1966,0.12856,-0.06648
2016-01-01,BRA,BRL,Brazil,13.5,4.0248,3.35420393559928,9422.11746666667,2.74239021544264,0.1942,0.08928,0.10083,0.54636,0.27912
2016-01-01,GBR,GBP,Britain,2.89,0.684532977,4.22185650232012,42807.4755363322,3.79983464945896,0.08482,-0.01049,0,0.40472,0.16196
2016-01-01,CAN,CAD,Canada,5.84,1.4092,4.14419528810673,41405.2067979452,3.75541933214206,0.07746,-0.01721,-0.00679,0.39519,0.15408
2016-01-01,CHL,CLP,Chile,2100,715.215,2.93618002978125,16991.7843197143,2.9821510730141,-0.03867,-0.12314,-0.11384,0.24481,0.02969
2016-01-01,CHN,CNY,China,17.6,6.5582,2.68366320026837,11449.3738125,2.80660132663553,-0.06639,-0.14842,-0.13939,0.20892,0
2016-01-01,COL,COP,Colombia,7900,3253.9,2.42785580380467,9032.5123116076,2.73004990140972,-0.1317,-0.20799,-0.19959,0.12436,-0.06995
2016-01-01,CZE,CZK,Czech Republic,75,25.1442,2.98279523707257,23646.109916,3.19291950476916,-0.08788,-0.16802,-0.15919,0.1811,-0.02301
2016-01-01,DNK,DKK,Denmark,30,6.9405,4.32245515452777,50345.61246,4.0385968312559,0.045,-0.04681,-0.0367,0.35317,0.11932
2016-01-01,EGY,EGP,Egypt,16.93,7.83005,2.16218287239545,6545.09817483757,2.65126379917495,-0.20373,-0.2737,-0.26599,0.03108,-0.14711
2016-01-01,EUZ,EUR,Euro area,3.72,0.930232558,3.99900000059985,35282.2720975712,3.56148212154678,0.09632,0,0.01061,0.41962,0.17428
2016-01-01,HKG,HKD,Hong Kong,19.2,7.75235,2.4766683650764,69623.167453125,4.64919214631545,-0.47987,-0.52557,-0.52054,-0.32649,-0.44289
2016-01-01,HUN,HUF,Hungary,900,292.67905,3.07504073147702,15831.6394903333,2.94540476375116,0.01935,-0.07021,-0.06035,0.31995,0.09184
2016-01-01,IND,INR,India,127,66.8025,1.90112645484825,3221.74743779528,2.54600032613278,-0.27093,-0.33498,-0.32793,-0.05593,-0.21908
2016-01-01,IDN,IDR,Indonesia,30500,13947.5,2.18677182290733,5895.70668243935,2.63069503913047,-0.18838,-0.25969,-0.25184,0.05096,-0.13067
2016-01-01,ISR,ILS,Israel,16.9,3.94105,4.28819730782406,34382.9081538462,3.53299575951757,0.18509,0.08096,0.09243,0.53456,0.26936
2016-01-01,JPN,JPY,Japan,370,118.645,3.11854692570273,47320.8625078378,3.94279120908672,-0.22773,-0.29559,-0.28812,0,-0.17282
2016-01-01,MYS,MYR,Malaysia,8,4.3925,1.82128628343768,19595.8244625,3.06463117549488,-0.41975,-0.47073,-0.46511,-0.24863,-0.37848
2016-01-01,MEX,MXN,Mexico,49,17.43675,2.81015670924914,13240.0983,2.86332055181839,-0.04175,-0.12594,-0.11667,0.24083,0.02639
2016-01-01,NZL,NZD,New Zealand,5.9,1.508068165,3.91228999917255,38757.3505932203,3.67155140417438,0.0404,-0.05101,-0.04095,0.3472,0.11438
2016-01-01,NOR,NOK,Norway,46.8,8.97465,5.21468803797363,56207.1775833333,4.22425544846644,0.2053,0.0994,0.11106,0.56074,0.29101
2016-01-01,PAK,PKR,Pakistan,300,104.885,2.86027553987701,2075.739952,2.50970180165189,0.11277,0.015,0.02576,0.44091,0.1919
2016-01-01,PER,PEN,Peru,10,3.418,2.92568753657109,8019.00099,2.69794804694975,0.0588,-0.03423,-0.02399,0.37103,0.13409
2016-01-01,PHL,PHP,Philippines,131,47.0225,2.78590036684566,4355.03378015267,2.581895922411,0.05353,-0.03904,-0.02885,0.3642,0.12844
2016-01-01,POL,PLN,Poland,9.6,4.0477,2.37171727153692,19988.879625,3.0770807647124,-0.24744,-0.31356,-0.30628,-0.02551,-0.19392
2016-01-01,RUS,RUB,Russia,114,74.655,1.52702431183444,20332.8411,3.08797536546809,-0.51717,-0.5596,-0.55492,-0.37479,-0.48284
2016-01-01,SAU,SAR,Saudi Arabia,12,3.7543,3.19633486934981,36303.67455,3.59383391888133,-0.13161,-0.20791,-0.19951,0.12446,-0.06986
2016-01-01,SGP,SGD,Singapore,4.7,1.43725,3.27013393633675,66574.8487659575,4.55264001043221,-0.29867,-0.36029,-0.35351,-0.09186,-0.2488
2016-01-01,ZAF,ZAR,South Africa,28,15.81375,1.77061101889179,11605.6803107143,2.81155216275334,-0.38511,-0.43914,-0.43319,-0.20379,-0.34139
2016-01-01,KOR,KRW,South Korea,4300,1197.75,3.59006470465456,30727.0333137209,3.41719995187388,0.02577,-0.06435,-0.05443,0.32826,0.09871
2016-01-01,SWE,SEK,Sweden,45,8.60185,5.23143277318251,39050.62018,3.68084039522128,0.38769,0.26576,0.27919,0.79691,0.48637
2016-01-01,CHE,CHF,Switzerland,6.5,1.0088,6.44329896907216,53983.7298,4.15383018964773,0.51453,0.38146,0.39611,0.96115,0.62223
2016-01-01,TWN,TWD,Taiwan,69,33.2315,2.07634322856326,43135.4892913044,3.81022412375342,-0.46793,-0.51468,-0.50953,-0.31103,-0.4301
2016-01-01,THA,THB,Thailand,112,36.22,3.09221424627278,7404.69283125,2.67849051284496,0.12719,0.02816,0.03906,0.45959,0.20735
2016-01-01,TUR,TRY,Turkey,10.25,3.0096,3.40576820839979,11069.4221268293,2.79456677560962,0.18992,0.08538,0.09689,0.54082,0.27454
2016-01-01,USA,USD,United States,4.29,1,4.29,55083.51,4.18866451578269,0,-0.08786,-0.07819,0.29489,0.07111
2016-07-01,ARG,ARS,Argentina,50,14.935,3.3478406427854,9658.3689,3.07084564035663,0.05356,-0.01157,0.1123,0.31935,0.22077
2016-07-01,AUS,AUD,Australia,5.75,1.335737661,4.30473750039754,53419.1791304348,4.30192725098671,-0.03298,-0.09276,0.02094,0.21098,0.12049
2016-07-01,BRA,BRL,Brazil,15.5,3.24145,4.78181060944947,8608.07032258065,3.04129858084098,0.51945,0.42552,0.60417,0.90276,0.76059
2016-07-01,GBR,GBP,Britain,2.99,0.758840492,3.94022199859098,43401.1755852843,4.02010020357331,-0.05281,-0.11137,0,0.18614,0.09751
2016-07-01,CAN,CAD,Canada,6,1.303,4.60475825019187,42273.8475,3.98838614554668,0.11574,0.04676,0.17795,0.39721,0.29281
2016-07-01,CHL,CLP,Chile,2300,651.12,3.53237498464185,16273.676073913,3.25694783927821,0.04811,-0.01668,0.10655,0.31253,0.21446
2016-07-01,CHN,CNY,China,18.6,6.678,2.78526504941599,11364.1427419355,3.1188325674186,-0.13697,-0.19032,-0.08885,0.08075,0
2016-07-01,COL,COP,Colombia,8900,2929,3.03857972004097,8410.09435786517,3.03572910970403,-0.0327,-0.0925,0.02123,0.21132,0.12081
2016-07-01,CZE,CZK,Czech Republic,75,24.54655,3.05541919332859,24803.6118,3.49691247788855,-0.15562,-0.20782,-0.10854,0.0574,-0.02161
2016-07-01,DNK,DKK,Denmark,30,6.75715,4.43974160703847,52810.083,4.28479212388702,0.00134,-0.06056,0.05717,0.25395,0.16026
2016-07-01,EGY,EGP,Egypt,23,8.87995,2.5901046740128,5053.59586956522,2.94130390269129,-0.149,-0.20161,-0.10155,0.06569,-0.01394
2016-07-01,EUZ,EUR,Euro area,3.82,0.908306463,4.20562899815015,36040.5444851257,3.8130305094264,0.06589,0,0.12532,0.33479,0.23505
2016-07-01,HKG,HKD,Hong Kong,19.2,7.7554,2.4756943549011,73031.29453125,4.85365640061537,-0.50708,-0.53755,-0.47959,-0.38272,-0.42885
2016-07-01,HUN,HUF,Hungary,900,285.6397,3.15082252221943,16606.61485,3.26631409192636,-0.06778,-0.12541,-0.0158,0.16739,0.08017
2016-07-01,IND,INR,India,162,67.2,2.41071428571429,2649.32611111111,2.87366684864588,-0.1893,-0.23941,-0.1441,0.01522,-0.06063
2016-07-01,IDN,IDR,Indonesia,31000,13112.5,2.36415633937083,6084.56081032258,2.97030706723709,-0.23082,-0.27837,-0.18793,-0.03678,-0.10875
2016-07-01,ISR,ILS,Israel,16.9,3.85875,4.37965662455458,36065.9875739645,3.81374627585353,0.10979,0.04118,0.17167,0.38976,0.28592
2016-07-01,JPN,JPY,Japan,370,106.725,3.46685406418365,49637.2683648649,4.19553432151351,-0.20145,-0.25082,-0.15693,0,-0.07472
2016-07-01,MYS,MYR,Malaysia,8,4.027,1.9865905140303,20555.060625,3.37739199378824,-0.43157,-0.46671,-0.39987,-0.28817,-0.34135
2016-07-01,MEX,MXN,Mexico,44,18.535,2.37388724035608,15466.42125,3.23423810050558,-0.29068,-0.33453,-0.25113,-0.11174,-0.17811
2016-07-01,NZL,NZD,New Zealand,6,1.421363087,4.22130000059584,39976.9875,3.92377074895548,0.03967,-0.0246,0.09764,0.30195,0.20467
2016-07-01,NOR,NOK,Norway,46.8,8.49355,5.51006351878779,58958.5778846154,4.45776193284725,0.19451,0.12067,0.26112,0.49586,0.38409
2016-07-01,PAK,PKR,Pakistan,375,104.82,3.57756153405839,1741.87968,2.84813851386209,0.21389,0.13885,0.28157,0.52012,0.40654
2016-07-01,PER,PEN,Peru,10,3.30585,3.02494063554003,8411.5395,3.03576976452503,-0.03706,-0.09658,0.01663,0.20587,0.11577
2016-07-01,PHL,PHP,Philippines,133,47.115,2.82288018677704,4499.5222556391,2.9257166721659,-0.06758,-0.12522,-0.01559,0.16765,0.0804
2016-07-01,POL,PLN,Poland,9.6,3.96565,2.42078852142776,20967.35625,3.38899071783855,-0.3097,-0.35237,-0.27121,-0.13555,-0.20014
2016-07-01,RUS,RUB,Russia,130,63.40755,2.05022903423961,18703.1513076923,3.32529397519382,-0.40417,-0.441,-0.37095,-0.25385,-0.3096
2016-07-01,SAU,SAR,Saudi Arabia,12,3.7505,3.19957339021464,38080.7775,3.87042646102753,-0.20111,-0.2505,-0.15657,0.00043,-0.07432
2016-07-01,SGP,SGD,Singapore,5.45,1.3577,4.01414156293732,60223.6073394495,4.49334981366003,-0.13668,-0.19004,-0.08854,0.08112,0.00034
2016-07-01,ZAF,ZAR,South Africa,30,14.27375,2.10176022418776,11362.2045,3.11877804068587,-0.34875,-0.389,-0.31243,-0.18445,-0.24539
2016-07-01,KOR,KRW,South Korea,4400,1140.95,3.85643542661817,31498.6276022727,3.68525704449174,0.01128,-0.05124,0.06766,0.2664,0.17177
2016-07-01,SWE,SEK,Sweden,44.94,8.59485,5.22871254297632,41016.8781708945,3.95302501265085,0.27825,0.19924,0.34953,0.60073,0.48112
2016-07-01,CHE,CHF,Switzerland,6.5,0.9861,6.59162356758949,56626.29,4.39214987698434,0.45033,0.36068,0.5312,0.81621,0.68051
2016-07-01,TWN,TWD,Taiwan,69,32.029,2.15429766773861,45247.0167391304,4.07202751224694,-0.48873,-0.52034,-0.46023,-0.35975,-0.40759
2016-07-01,THA,THB,Thailand,119,34.965,3.4034034034034,7310.26852941177,3.00478874673599,0.09459,0.02693,0.15562,0.37073,0.26831
2016-07-01,TUR,TRY,Turkey,10.75,3.04305,3.53263995005011,11071.2223255814,3.11059211355011,0.09751,0.02966,0.1587,0.37438,0.27169
2016-07-01,USA,USD,United States,4.5,1,4.5,55083.51,4.348748301985,0,-0.06182,0.05576,0.25228,0.15871
2017-01-01,ARG,ARS,Argentina,55,15.8575,3.46839035156866,11295.2716363636,3.03804700290245,0.06809,0.03738,0.18043,0.41639,0.22772
2017-01-01,AUS,AUD,Australia,5.8,1.356668023,4.27518000105469,53000.6353448276,4.11384935350898,-0.02775,-0.0557,0.07451,0.2893,0.11756
2017-01-01,BRA,BRL,Brazil,16.5,3.22395,5.11794537756479,8342.10545454546,2.96186919655744,0.6166,0.57012,0.78663,1.14377,0.85821
2017-01-01,GBR,GBP,Britain,3.09,0.82877507,3.72839400200588,42966.8300970874,3.85502434129943,-0.09517,-0.12118,0,0.1999,0.04007
2017-01-01,CAN,CAD,Canada,5.98,1.326,4.50980392156863,41981.6362876254,3.82961097184817,0.10173,0.07006,0.21761,0.46101,0.26639
2017-01-01,CHL,CLP,Chile,2450,672.805,3.64147115434636,16211.7483612245,3.16486899285753,0.07645,0.0455,0.18967,0.42748,0.23733
2017-01-01,CHN,CNY,China,19.6,6.9266,2.82967112291745,11487.287755102,3.04300011620791,-0.13002,-0.15504,-0.03852,0.15367,0
2017-01-01,COL,COP,Colombia,9900,2994.625,3.30592311224277,7897.61953181818,2.95040354902529,0.0483,0.01816,0.15855,0.39015,0.20497
2017-01-01,CZE,CZK,Czech Republic,75,25.81175,2.90565343302953,26334.735,3.42599446576506,-0.20653,-0.22934,-0.12307,0.05222,-0.08794
2017-01-01,DNK,DKK,Denmark,30,7.10125,4.22460834360148,53969.7495,4.13884794346083,-0.04505,-0.07251,0.05539,0.26636,0.09767
2017-01-01,EGY,EGP,Egypt,27.49,18.77,1.46457112413426,4739.27264459804,2.8689330449181,-0.5224,-0.53613,-0.47217,-0.36666,-0.45102
2017-01-01,EUZ,EUR,Euro area,3.88,0.955246692,4.06177800194884,36600.2529833319,3.69079657740378,0.0296,0,0.13789,0.36535,0.18348
2017-01-01,HKG,HKD,Hong Kong,19.2,7.75595,2.47551879524752,76897.3921875,4.73027335505779,-0.51039,-0.52446,-0.45889,-0.35072,-0.43721
2017-01-01,HUN,HUF,Hungary,900,294.6172,3.05481146382492,17738.0342,3.20423999330079,-0.10807,-0.13371,-0.01425,0.18279,0.02524
2017-01-01,IND,INR,India,170,68.3275,2.48801726976693,2755.75420588235,2.81776759258544,-0.17392,-0.19767,-0.08704,0.09546,-0.05046
2017-01-01,IDN,IDR,Indonesia,31000,13329,2.32575587065796,6546.38714129032,2.91554810472064,-0.25369,-0.27515,-0.1752,-0.01032,-0.14215
2017-01-01,ISR,ILS,Israel,16.9,3.855,4.38391699092088,37018.925147929,3.70159635131189,0.10802,0.07616,0.22456,0.46934,0.27362
2017-01-01,JPN,JPY,Japan,380,116.665,3.25718938841983,50177.679631579,4.04103036520809,-0.24591,-0.26759,-0.16659,0,-0.1332
2017-01-01,MYS,MYR,Malaysia,8,4.4715,1.78910880017891,21228.345,3.29427360598513,-0.4919,-0.50651,-0.43846,-0.32621,-0.41596
2017-01-01,MEX,MXN,Mexico,49,21.9505,2.23229539190451,14552.3295918367,3.12206378858627,-0.33107,-0.3503,-0.26071,-0.11293,-0.23109
2017-01-01,NZL,NZD,New Zealand,6,1.43358899,4.18530000010673,40912.71,3.80203769803881,0.02987,0.00026,0.13819,0.36571,0.18379
2017-01-01,NOR,NOK,Norway,49,8.64835,5.66582064786925,55224.1726530612,4.17120616448372,0.27079,0.23426,0.40445,0.6852,0.46072
2017-01-01,PAK,PKR,Pakistan,375,104.775,3.57909806728704,1859.29908,2.79464326406071,0.19818,0.16373,0.3242,0.5889,0.37725
2017-01-01,PER,PEN,Peru,11,3.3929,3.2420643107666,8038.73045454545,2.95404354754988,0.02678,-0.00274,0.13478,0.36161,0.18024
2017-01-01,PHL,PHP,Philippines,133,49.615,2.68064093520105,4679.11184210526,2.86738117899532,-0.12536,-0.15051,-0.03337,0.15985,0.00535
2017-01-01,POL,PLN,Poland,9.6,4.17215,2.30097192095203,22181.803125,3.31886834394857,-0.35137,-0.37002,-0.28315,-0.13986,-0.25443
2017-01-01,RUS,RUB,Russia,130,60.4375,2.15098241985522,19626.0691153846,3.25294241954496,-0.38137,-0.39915,-0.3163,-0.17963,-0.28891
2017-01-01,SAU,SAR,Saudi Arabia,12,3.75065,3.19944542945889,31575.36,3.561177957583,-0.15947,-0.18363,-0.07106,0.11463,-0.03384
2017-01-01,SGP,SGD,Singapore,5.6,1.43875,3.89226759339705,61475.6008928572,4.33246362868024,-0.15949,-0.18366,-0.07109,0.11459,-0.03387
2017-01-01,ZAF,ZAR,South Africa,26.32,13.9525,1.88640028668697,13641.5020896657,3.09856872030962,-0.43043,-0.44681,-0.37053,-0.2447,-0.34531
2017-01-01,KOR,KRW,South Korea,4400,1196.45,3.67754607380166,33239.3304579545,3.6041005740244,-0.04537,-0.07282,0.05503,0.26593,0.0973
2017-01-01,SWE,SEK,Sweden,48,9.12455,5.26053339616748,40545.9721875,3.7925775863011,0.29768,0.26037,0.43417,0.72086,0.49163
2017-01-01,CHE,CHF,Switzerland,6.5,1.0236,6.35013677217663,56119.8669230769,4.19431086650343,0.41643,0.37571,0.56541,0.87833,0.62813
2017-01-01,TWN,TWD,Taiwan,69,31.905,2.16267042783263,47347.3663043478,3.96802158505039,-0.49009,-0.50475,-0.43646,-0.32382,-0.41389
2017-01-01,THA,THB,Thailand,119,35.573,3.34523374469401,7563.3424789916,2.94178077230768,0.06387,0.03328,0.17577,0.4108,0.22288
2017-01-01,TUR,TRY,Turkey,10.75,3.91115,2.74855221610012,12498.128372093,3.06907505274243,-0.16214,-0.18623,-0.07402,0.11108,-0.03692
2017-01-01,USA,USD,United States,4.5,1,4.5,56729.68,4.2100411775054,0,-0.02875,0.10518,0.3261,0.14946
2017-07-01,ARG,ARS,Argentina,70,16.9675,4.12553410932665,8874.85628571429,3.20563492432584,0.29386,0.14191,0.28583,0.66318,0.44459
2017-07-01,AUS,AUD,Australia,5.9,1.303016483,4.52795500055083,52102.3194915254,4.39661757131092,0.03539,-0.0862,0.02897,0.33094,0.15601
2017-07-01,BRA,BRL,Brazil,16.5,3.2343,5.10156757258139,8342.10545454546,3.19095682507981,0.60732,0.41856,0.59735,1.06613,0.79457
2017-07-01,GBR,GBP,Britain,3.19,0.775885479,4.11143150160695,41619.907523511,4.107811108322,0.00624,-0.11193,0,0.29347,0.12347
2017-07-01,CAN,CAD,Canada,5.97,1.2823,4.65569679482181,42051.9572864322,4.11971473930361,0.13616,0.00273,0.12911,0.46047,0.26852
2017-07-01,CHL,CLP,Chile,2550,663.355,3.84409554461789,15575.9935235294,3.39026149210071,0.13994,0.00607,0.13287,0.46533,0.27274
2017-07-01,CHN,CNY,China,19.8,6.7875,2.9171270718232,11371.2545454545,3.27441450996007,-0.10434,-0.20953,-0.1099,0.15132,0
2017-07-01,COL,COP,Colombia,9900,3052.16,3.24360452925142,7897.61953181818,3.17871055889766,0.02588,-0.0946,0.01952,0.31872,0.14539
2017-07-01,CZE,CZK,Czech Republic,75,22.8561,3.28139971386194,26334.735,3.68668125517745,-0.10516,-0.21025,-0.11072,0.15026,-0.00092
2017-07-01,DNK,DKK,Denmark,30,6.51255,4.60649054517816,53969.7495,4.44806812079062,0.04116,-0.08111,0.0347,0.33836,0.16246
2017-07-01,EGY,EGP,Egypt,31.37,17.885,1.75398378529494,4153.09547338221,3.07554320083221,-0.42664,-0.49398,-0.4302,-0.26298,-0.35985
2017-07-01,EUZ,EUR,Euro area,3.91,0.875695083,4.46502449985779,36319.432627961,3.96177492777344,0.13306,0,0.12603,0.45649,0.26506
2017-07-01,HKG,HKD,Hong Kong,19.2,7.8115,2.45791461307047,76897.3921875,5.07975970183662,-0.51354,-0.57067,-0.51656,-0.37469,-0.45687
2017-07-01,HUN,HUF,Hungary,862,268.6239,3.20894752849616,18519.9893039443,3.47137307319391,-0.07064,-0.17979,-0.07641,0.19464,0.03762
2017-07-01,IND,INR,India,178,64.5575,2.75723192502808,2631.90008426966,3.03363194403509,-0.08624,-0.19355,-0.09191,0.17459,0.02021
2017-07-01,IDN,IDR,Indonesia,32126,13369.5,2.40293204682299,6316.93959347569,3.13516041189875,-0.22945,-0.31994,-0.23423,-0.0095,-0.13968
2017-07-01,ISR,ILS,Israel,16.9,3.5405,4.77333709927976,37018.925147929,3.98104701526586,0.20544,0.06388,0.19796,0.54953,0.34587
2017-07-01,JPN,JPY,Japan,380,113.06,3.36104723155846,50177.679631579,4.34359080302756,-0.22206,-0.31342,-0.22689,0,-0.13143
2017-07-01,MYS,MYR,Malaysia,8.6,4.2935,2.00302783277047,19747.2976744186,3.50518729367627,-0.42549,-0.49296,-0.42906,-0.2615,-0.35856
2017-07-01,MEX,MXN,Mexico,49,17.79075,2.75424026530641,14552.3295918367,3.36205798700059,-0.1764,-0.27312,-0.18151,0.0587,-0.08045
2017-07-01,NZL,NZD,New Zealand,6.1,1.376273053,4.43225999862689,40242.0098360656,4.06984792211199,0.09488,-0.0337,0.08809,0.40741,0.22243
2017-07-01,NOR,NOK,Norway,49,8.2852,5.91416018925313,55224.1726530612,4.48262939495466,0.32642,0.17065,0.31819,0.70504,0.48094
2017-07-01,PAK,PKR,Pakistan,375,105.15,3.56633380884451,1859.29908,3.01234560611728,0.19025,0.05047,0.18286,0.53,0.32891
2017-07-01,PER,PEN,Peru,10.5,3.2515,3.22927879440258,8421.52714285714,3.19314501391993,0.01673,-0.10267,0.01043,0.30696,0.13518
2017-07-01,PHL,PHP,Philippines,134,50.5765,2.64945182050953,4644.19309701493,3.08907369057983,-0.13772,-0.23898,-0.14307,0.10841,-0.03727
2017-07-01,POL,PLN,Poland,10.1,3.7086,2.72339966564202,21083.6940594059,3.54200705560483,-0.22699,-0.31777,-0.23179,-0.00634,-0.13694
2017-07-01,RUS,RUB,Russia,137,60.1369,2.27813538775693,18623.2772627737,3.47421881424567,-0.34076,-0.41818,-0.34485,-0.15258,-0.26396
2017-07-01,SAU,SAR,Saudi Arabia,12,3.75015,3.1998720051198,31575.36,3.83106847967498,-0.16028,-0.2589,-0.16549,0.07941,-0.06246
2017-07-01,SGP,SGD,Singapore,5.6,1.3777,4.06474559047688,61475.6008928572,4.65486579284415,-0.1221,-0.2252,-0.12754,0.1285,-0.01982
2017-07-01,ZAF,ZAR,South Africa,30,13.27,2.26073850791259,11968.1445,3.29085974003611,-0.30934,-0.39045,-0.31363,-0.1122,-0.22888
2017-07-01,KOR,KRW,South Korea,4400,1144.65,3.84396977241952,33239.3304579545,3.87691340772649,-0.00319,-0.12025,-0.00937,0.28135,0.11294
2017-07-01,SWE,SEK,Sweden,48.97,8.41565,5.81892070131244,39742.8357157443,4.05609491254268,0.4423,0.27292,0.43335,0.854,0.61032
2017-07-01,CHE,CHF,Switzerland,6.5,0.96415,6.74168957112483,56119.8669230769,4.50730714038501,0.50374,0.32714,0.49441,0.93297,0.67892
2017-07-01,TWN,TWD,Taiwan,69,30.4775,2.26396522024444,47347.3663043478,4.26561134718455,-0.46641,-0.52907,-0.46972,-0.3141,-0.40425
2017-07-01,THA,THB,Thailand,119,34.0365,3.49624667636214,7563.3424789916,3.1695007154399,0.109,-0.02124,0.10212,0.42556,0.2382
2017-07-01,TUR,TRY,Turkey,10.75,3.57605,3.00611009353896,12498.128372093,3.30546160533271,-0.08569,-0.19306,-0.09136,0.1753,0.02082
2017-07-01,USA,USD,United States,4.5,1,4.5,56729.68,4.52410842222433,0,-0.11744,-0.0062,0.28545,0.1165
2018-01-01,ARG,ARS,Argentina,75,18.9375,3.96039603960396,11602.507008,3.41325473920196,0.20925,0.00633,0.15385,0.56511,0.25425
2018-01-01,AUS,AUD,Australia,5.9,1.253682693,4.70613499966375,54425.1052372881,4.70174378345455,0.04316,-0.13189,-0.00463,0.35014,0.08198
2018-01-01,BRA,BRL,Brazil,16.5,3.2279,5.11168251804579,8889.1416969697,3.33161229757341,0.59903,0.3307,0.52577,1.06959,0.65853
2018-01-01,GBR,GBP,Britain,3.19,0.72285673,4.41304599875552,44015.094984326,4.38851701263416,0.04801,-0.12785,0,0.35642,0.08701
2018-01-01,CAN,CAD,Canada,6.55,1.2459,5.25724375953126,39542.5811603054,4.25394355607595,0.28799,0.07186,0.22898,0.66702,0.33592
2018-01-01,CHL,CLP,Chile,2600,605.935,4.29088928680469,16471.0933266154,3.55974561999685,0.25625,0.04544,0.19869,0.62593,0.30299
2018-01-01,CHN,CNY,China,20.4,6.432,3.17164179104478,12107.6316862745,3.4284534343034,-0.03588,-0.19766,-0.08005,0.24784,0
2018-01-01,COL,COP,Colombia,10900,2844.12,3.83246839092584,7801.0460390367,3.29887259021519,0.21076,0.00759,0.15529,0.56707,0.25582
2018-01-01,CZE,CZK,Czech Republic,79,20.747,3.80777943799104,26460.3041037975,3.86031095650943,0.02801,-0.1445,-0.01909,0.33053,0.06626
2018-01-01,DNK,DKK,Denmark,30,6.0827,4.93202031992372,56752.36388,4.77176866256676,0.07719,-0.10357,0.02784,0.39418,0.11727
2018-01-01,EGY,EGP,Egypt,34.21,17.7,1.93276836158192,4240.9614820228,3.19175321544573,-0.3689,-0.4748,-0.39782,-0.18318,-0.34542
2018-01-01,EUZ,EUR,Euro area,3.95,0.816826629,4.8357874973246,37553.3686946549,4.19409014748646,0.20165,0,0.14659,0.55526,0.24636
2018-01-01,HKG,HKD,Hong Kong,20.5,7.819,2.62181864688579,75911.2531268293,5.3482404301697,-0.4891,-0.57483,-0.5125,-0.33875,-0.47009
2018-01-01,HUN,HUF,Hungary,864,252.14215,3.42663850530346,19652.6989166667,3.65547694213578,-0.02305,-0.18699,-0.06781,0.26444,0.0133
